2020/02/12 00:00:03.668 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:40732
2020/02/12 10:53:17.530 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:53:17.531 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:53:17.532 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581475986 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581475982 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581475986 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581475986 2}]
2020/02/12 10:53:17.532 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581475986 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581475982 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581475986 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581475986 2}]}
2020/02/12 10:53:32.548 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:53:47.543 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:53:52.519 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:53:52.519 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476016 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476012 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476016 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476016 2}]
2020/02/12 10:53:52.519 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476016 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476012 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476016 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476016 2}]}
2020/02/12 10:54:02.519 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:54:17.536 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:54:27.536 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:54:27.537 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476046 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476042 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476046 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476046 2}]
2020/02/12 10:54:27.538 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476046 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476042 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476046 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476046 2}]}
2020/02/12 10:54:32.514 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:54:47.526 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:55:02.545 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:55:02.547 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476076 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476102 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476076 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476076 2}]
2020/02/12 10:55:02.548 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476076 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476102 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476076 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476076 2}]}
2020/02/12 10:55:02.548 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:55:17.523 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:55:32.537 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:55:37.505 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:55:37.506 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476136 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476132 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476136 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476136 2}]
2020/02/12 10:55:37.507 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476136 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476132 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476136 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476136 2}]}
2020/02/12 10:55:47.516 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:56:02.534 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:56:12.529 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:56:12.530 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476166 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476162 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476166 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476166 2}]
2020/02/12 10:56:12.530 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476166 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476162 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476166 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476166 2}]}
2020/02/12 10:56:17.514 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:56:32.546 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:56:47.073 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:45878
2020/02/12 10:56:47.074 [I] [server.go:117]  Get conn cid 0
2020/02/12 10:56:47.077 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/12 10:56:47.079 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/12 10:56:47.079 [I] [connection.go:96]  1服(demo) [Reader Goroutine is running]
2020/02/12 10:56:47.079 [I] [connection.go:68]  1服(demo) [Writer Goroutine is running]
2020/02/12 10:56:47.080 [I] [enter.go:23]  ClientConnStart:127.0.0.1:45878
2020/02/12 10:56:47.529 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:56:47.529 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476196 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476192 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476196 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476196 2}]
2020/02/12 10:56:47.530 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476196 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476192 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476196 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476196 2}]}
2020/02/12 10:56:47.531 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:57:02.528 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:57:17.538 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:57:22.513 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:57:22.514 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476226 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 1 0 1581476222 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476226 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476226 2}]
2020/02/12 10:57:22.514 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476226 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 1 0 1581476222 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476226 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476226 2}]}
2020/02/12 10:57:23.579 [E] [connection.go:109]  1服(demo) read msg head error EOF
2020/02/12 10:57:23.584 [I] [connection.go:171]  1服(demo) Conn Stop()...ConnID = 0
2020/02/12 10:57:23.587 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/12 10:57:23.589 [I] [enter.go:43]  ClientConnStop:127.0.0.1:45878
2020/02/12 10:57:23.590 [I] [connmanager.go:48]  connection Remove ConnID = 0, successfully: conn num = 0
2020/02/12 10:57:23.590 [I] [connection.go:87]  1服(demo) 127.0.0.1:45878 [conn Writer exit!]
2020/02/12 10:57:23.593 [I] [connection.go:154]  1服(demo) 127.0.0.1:45878 [conn Reader exit!]
2020/02/12 10:57:28.401 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:45925
2020/02/12 10:57:28.402 [I] [server.go:117]  Get conn cid 1
2020/02/12 10:57:28.404 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/12 10:57:28.408 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/12 10:57:28.408 [I] [connection.go:96]  1服(demo) [Reader Goroutine is running]
2020/02/12 10:57:28.408 [I] [connection.go:68]  1服(demo) [Writer Goroutine is running]
2020/02/12 10:57:28.410 [I] [enter.go:23]  ClientConnStart:127.0.0.1:45925
2020/02/12 10:57:29.833 [E] [connection.go:109]  1服(demo) read msg head error EOF
2020/02/12 10:57:29.834 [I] [connection.go:171]  1服(demo) Conn Stop()...ConnID = 1
2020/02/12 10:57:29.835 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/12 10:57:29.840 [I] [enter.go:43]  ClientConnStop:127.0.0.1:45925
2020/02/12 10:57:29.842 [I] [connmanager.go:48]  connection Remove ConnID = 1, successfully: conn num = 0
2020/02/12 10:57:29.842 [I] [connection.go:87]  1服(demo) 127.0.0.1:45925 [conn Writer exit!]
2020/02/12 10:57:29.845 [I] [connection.go:154]  1服(demo) 127.0.0.1:45925 [conn Reader exit!]
2020/02/12 10:57:30.592 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:45931
2020/02/12 10:57:30.592 [I] [server.go:117]  Get conn cid 2
2020/02/12 10:57:30.592 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/12 10:57:30.593 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/12 10:57:30.593 [I] [connection.go:96]  1服(demo) [Reader Goroutine is running]
2020/02/12 10:57:30.593 [I] [connection.go:68]  1服(demo) [Writer Goroutine is running]
2020/02/12 10:57:30.594 [I] [enter.go:23]  ClientConnStart:127.0.0.1:45931
2020/02/12 10:57:32.174 [E] [connection.go:109]  1服(demo) read msg head error EOF
2020/02/12 10:57:32.174 [I] [connection.go:171]  1服(demo) Conn Stop()...ConnID = 2
2020/02/12 10:57:32.175 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/12 10:57:32.177 [I] [enter.go:43]  ClientConnStop:127.0.0.1:45931
2020/02/12 10:57:32.179 [I] [connmanager.go:48]  connection Remove ConnID = 2, successfully: conn num = 0
2020/02/12 10:57:32.179 [I] [connection.go:87]  1服(demo) 127.0.0.1:45931 [conn Writer exit!]
2020/02/12 10:57:32.180 [I] [connection.go:154]  1服(demo) 127.0.0.1:45931 [conn Reader exit!]
2020/02/12 10:57:32.538 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:57:33.544 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:45933
2020/02/12 10:57:33.545 [I] [server.go:117]  Get conn cid 3
2020/02/12 10:57:33.546 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/12 10:57:33.550 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/12 10:57:33.551 [I] [connection.go:68]  1服(demo) [Writer Goroutine is running]
2020/02/12 10:57:33.551 [I] [connection.go:96]  1服(demo) [Reader Goroutine is running]
2020/02/12 10:57:33.552 [I] [enter.go:23]  ClientConnStart:127.0.0.1:45933
2020/02/12 10:57:34.608 [E] [connection.go:109]  1服(demo) read msg head error EOF
2020/02/12 10:57:34.609 [I] [connection.go:171]  1服(demo) Conn Stop()...ConnID = 3
2020/02/12 10:57:34.610 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/12 10:57:34.615 [I] [enter.go:43]  ClientConnStop:127.0.0.1:45933
2020/02/12 10:57:34.618 [I] [connmanager.go:48]  connection Remove ConnID = 3, successfully: conn num = 0
2020/02/12 10:57:34.623 [I] [connection.go:154]  1服(demo) 127.0.0.1:45933 [conn Reader exit!]
2020/02/12 10:57:34.618 [I] [connection.go:87]  1服(demo) 127.0.0.1:45933 [conn Writer exit!]
2020/02/12 10:57:36.090 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:45936
2020/02/12 10:57:36.090 [I] [server.go:117]  Get conn cid 4
2020/02/12 10:57:36.093 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/12 10:57:36.098 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/12 10:57:36.098 [I] [connection.go:96]  1服(demo) [Reader Goroutine is running]
2020/02/12 10:57:36.098 [I] [connection.go:68]  1服(demo) [Writer Goroutine is running]
2020/02/12 10:57:36.100 [I] [enter.go:23]  ClientConnStart:127.0.0.1:45936
2020/02/12 10:57:38.133 [E] [connection.go:109]  1服(demo) read msg head error EOF
2020/02/12 10:57:38.134 [I] [connection.go:171]  1服(demo) Conn Stop()...ConnID = 4
2020/02/12 10:57:38.136 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/12 10:57:38.138 [I] [enter.go:43]  ClientConnStop:127.0.0.1:45936
2020/02/12 10:57:38.140 [I] [connmanager.go:48]  connection Remove ConnID = 4, successfully: conn num = 0
2020/02/12 10:57:38.140 [I] [connection.go:87]  1服(demo) 127.0.0.1:45936 [conn Writer exit!]
2020/02/12 10:57:38.147 [I] [connection.go:154]  1服(demo) 127.0.0.1:45936 [conn Reader exit!]
2020/02/12 10:57:47.497 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:57:57.510 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:57:57.511 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476256 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476252 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476256 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476256 2}]
2020/02/12 10:57:57.511 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476256 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476252 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476256 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476256 2}]}
2020/02/12 10:58:02.528 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:58:17.529 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:58:32.531 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:58:32.535 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:58:32.536 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476286 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476312 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476286 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476286 2}]
2020/02/12 10:58:32.536 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476286 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476312 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476286 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476286 2}]}
2020/02/12 10:58:47.542 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:59:02.552 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:59:07.516 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:59:07.516 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476346 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476342 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476346 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476346 2}]
2020/02/12 10:59:07.518 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476346 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476342 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476346 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476346 2}]}
2020/02/12 10:59:17.510 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:59:32.521 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 10:59:42.530 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 10:59:42.531 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476376 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476372 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476376 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476376 2}]
2020/02/12 10:59:42.532 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476376 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476372 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476376 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476376 2}]}
2020/02/12 10:59:47.496 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 11:00:02.528 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 11:00:17.544 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 11:00:17.544 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476406 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476402 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476406 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476406 2}]
2020/02/12 11:00:17.545 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476406 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476402 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476406 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476406 2}]}
2020/02/12 11:00:17.546 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 11:00:32.515 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 11:00:47.532 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 11:00:52.511 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 11:00:52.512 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476436 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476432 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476436 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476436 2}]
2020/02/12 11:00:52.513 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476436 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476432 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476436 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476436 2}]}
2020/02/12 11:01:02.442 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:46376
2020/02/12 11:01:02.444 [I] [server.go:117]  Get conn cid 5
2020/02/12 11:01:02.488 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/12 11:01:02.490 [I] [connection.go:96]  1服(demo) [Reader Goroutine is running]
2020/02/12 11:01:02.490 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/12 11:01:02.490 [I] [connection.go:68]  1服(demo) [Writer Goroutine is running]
2020/02/12 11:01:02.505 [I] [enter.go:23]  ClientConnStart:127.0.0.1:46376
2020/02/12 11:01:02.548 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 11:01:17.543 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 11:01:22.756 [E] [connection.go:109]  1服(demo) read msg head error EOF
2020/02/12 11:01:22.778 [I] [connection.go:171]  1服(demo) Conn Stop()...ConnID = 5
2020/02/12 11:01:22.780 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/12 11:01:22.790 [I] [enter.go:43]  ClientConnStop:127.0.0.1:46376
2020/02/12 11:01:22.795 [I] [connmanager.go:48]  connection Remove ConnID = 5, successfully: conn num = 0
2020/02/12 11:01:22.822 [I] [connection.go:154]  1服(demo) 127.0.0.1:46376 [conn Reader exit!]
2020/02/12 11:01:22.796 [I] [connection.go:87]  1服(demo) 127.0.0.1:46376 [conn Writer exit!]
2020/02/12 11:01:27.507 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 11:01:27.508 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476466 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 1 0 1581476462 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476466 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476466 2}]
2020/02/12 11:01:27.510 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476466 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 1 0 1581476462 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581476466 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581476466 2}]}
2020/02/12 11:01:32.515 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 11:01:43.328 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:46431
2020/02/12 11:01:43.328 [I] [server.go:117]  Get conn cid 6
2020/02/12 11:01:43.329 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/12 11:01:43.331 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/12 11:01:43.331 [I] [connection.go:96]  1服(demo) [Reader Goroutine is running]
2020/02/12 11:01:43.331 [I] [connection.go:68]  1服(demo) [Writer Goroutine is running]
2020/02/12 11:01:43.332 [I] [enter.go:23]  ClientConnStart:127.0.0.1:46431
2020/02/12 11:01:47.521 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 11:01:57.017 [E] [connection.go:109]  1服(demo) read msg head error EOF
2020/02/12 11:01:57.018 [I] [connection.go:171]  1服(demo) Conn Stop()...ConnID = 6
2020/02/12 11:01:57.020 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/12 11:01:57.021 [I] [enter.go:43]  ClientConnStop:127.0.0.1:46431
2020/02/12 11:01:57.022 [I] [connmanager.go:48]  connection Remove ConnID = 6, successfully: conn num = 0
2020/02/12 11:01:57.022 [I] [connection.go:87]  1服(demo) 127.0.0.1:46431 [conn Writer exit!]
2020/02/12 11:01:57.023 [I] [connection.go:154]  1服(demo) 127.0.0.1:46431 [conn Reader exit!]
2020/02/12 11:01:57.755 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:46441
2020/02/12 11:01:57.756 [I] [server.go:117]  Get conn cid 7
2020/02/12 11:01:57.756 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/12 11:01:57.757 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/12 11:01:57.757 [I] [connection.go:96]  1服(demo) [Reader Goroutine is running]
2020/02/12 11:01:57.757 [I] [connection.go:68]  1服(demo) [Writer Goroutine is running]
2020/02/12 11:01:57.758 [I] [enter.go:23]  ClientConnStart:127.0.0.1:46441
2020/02/12 11:02:02.537 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 11:02:02.539 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581476496 1} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581476492 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581476496 0} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581476496 2}]
